fra;clage_vacsi;jour;n_dose1_h;n_complet_h;n_rappel_h;n_2_rappel_h;n_rappel_biv_h;n_3_rappel_h;n_cum_dose1_h;n_cum_complet_h;n_cum_rappel_h;n_cum_2_rappel_h;n_cum_rappel_biv_h;n_cum_3_rappel_h;couv_dose1_h;couv_complet_h;couv_rappel_h;couv_2_rappel_h;couv_rappel_biv_h;couv_3_rappel_h;n_dose1_f;n_complet_f;n_rappel_f;n_2_rappel_f;n_rappel_biv_f;n_3_rappel_f;n_cum_dose1_f;n_cum_complet_f;n_cum_rappel_f;n_cum_2_rappel_f;n_cum_rappel_biv_f;n_cum_3_rappel_f;couv_dose1_f;couv_complet_f;couv_rappel_f;couv_2_rappel_f;couv_rappel_biv_f;couv_3_rappel_f;n_dose1_e;n_complet_e;n_rappel_e;n_2_rappel_e;n_rappel_biv_e;n_3_rappel_e;n_cum_dose1_e;n_cum_complet_e;n_cum_rappel_e;n_cum_2_rappel_e;n_cum_rappel_biv_e;n_cum_3_rappel_e;couv_dose1_e;couv_complet_e;couv_rappel_e;couv_2_rappel_e;couv_rappel_biv_e;couv_3_rappel_e
FR;29;2022-05-12;42;76;381;53;0;0;1816136;1768178;1146259;7184;0;9;98.8;96.2;62.4;0.4;0.0;0.0;98;102;550;46;0;0;1783527;1747500;1182547;8894;0;11;95.7;93.7;63.4;0.5;0.0;0.0;147;182;940;101;0;0;3632090;3546033;2342660;16170;0;20;98.1;95.8;63.3;0.4;0.0;0.0
FR;29;2022-05-13;79;78;472;60;0;0;1816215;1768256;1146731;7244;0;9;98.8;96.2;62.4;0.4;0.0;0.0;114;133;645;90;0;0;1783641;1747633;1183192;8984;0;11;95.7;93.7;63.5;0.5;0.0;0.0;195;213;1128;151;0;0;3632285;3546246;2343788;16321;0;20;98.1;95.8;63.3;0.4;0.0;0.0
FR;29;2022-05-14;39;39;253;38;0;0;1816254;1768295;1146984;7282;0;9;98.8;96.2;62.4;0.4;0.0;0.0;47;51;309;44;0;0;1783688;1747684;1183501;9028;0;11;95.7;93.7;63.5;0.5;0.0;0.0;87;90;565;82;0;0;3632372;3546336;2344353;16403;0;20;98.1;95.8;63.3;0.4;0.0;0.0
FR;29;2022-05-15;20;20;81;5;0;0;1816274;1768315;1147065;7287;0;9;98.8;96.2;62.4;0.4;0.0;0.0;17;19;105;7;0;0;1783705;1747703;1183606;9035;0;11;95.7;93.7;63.5;0.5;0.0;0.0;37;39;188;12;0;0;3632409;3546375;2344541;16415;0;20;98.1;95.8;63.3;0.4;0.0;0.0
FR;29;2022-05-16;47;59;413;50;0;0;1816321;1768374;1147478;7337;0;9;98.8;96.2;62.4;0.4;0.0;0.0;79;92;501;58;0;0;1783784;1747795;1184107;9093;0;11;95.7;93.7;63.5;0.5;0.0;0.0;128;152;918;108;0;0;3632537;3546527;2345459;16523;0;20;98.1;95.8;63.3;0.4;0.0;0.0
FR;29;2022-05-17;56;62;418;53;0;0;1816377;1768436;1147896;7390;0;9;98.8;96.2;62.4;0.4;0.0;0.0;107;95;543;61;0;0;1783891;1747890;1184650;9154;0;11;95.7;93.7;63.5;0.5;0.0;0.0;163;157;964;115;0;0;3632700;3546684;2346423;16638;0;20;98.1;95.8;63.4;0.4;0.0;0.0
FR;29;2022-05-18;48;58;420;39;0;0;1816425;1768494;1148316;7429;0;9;98.8;96.2;62.5;0.4;0.0;0.0;80;78;454;51;0;0;1783971;1747968;1185104;9205;0;11;95.7;93.8;63.6;0.5;0.0;0.0;130;139;877;90;0;0;3632830;3546823;2347300;16728;0;20;98.1;95.8;63.4;0.5;0.0;0.0
FR;29;2022-05-19;56;59;373;43;0;0;1816481;1768553;1148689;7472;0;9;98.8;96.2;62.5;0.4;0.0;0.0;80;103;472;52;0;0;1784051;1748071;1185576;9257;0;11;95.7;93.8;63.6;0.5;0.0;0.0;137;162;850;95;0;0;3632967;3546985;2348150;16823;0;20;98.1;95.8;63.4;0.5;0.0;0.0
FR;29;2022-05-20;66;68;426;53;0;0;1816547;1768621;1149115;7525;0;9;98.8;96.2;62.5;0.4;0.0;0.0;103;124;629;99;0;0;1784154;1748195;1186205;9356;0;11;95.7;93.8;63.6;0.5;0.0;0.0;173;196;1059;153;0;0;3633140;3547181;2349209;16976;0;20;98.1;95.8;63.4;0.5;0.0;0.0
FR;29;2022-05-21;32;41;213;38;0;0;1816579;1768662;1149328;7563;0;9;98.8;96.2;62.5;0.4;0.0;0.0;37;55;290;34;0;0;1784191;1748250;1186495;9390;0;11;95.7;93.8;63.6;0.5;0.0;0.0;70;97;504;72;0;0;3633210;3547278;2349713;17048;0;20;98.1;95.8;63.5;0.5;0.0;0.0
FR;29;2022-05-22;12;12;47;10;0;0;1816591;1768674;1149375;7573;0;9;98.8;96.2;62.5;0.4;0.0;0.0;9;15;62;9;0;0;1784200;1748265;1186557;9399;0;11;95.7;93.8;63.6;0.5;0.0;0.0;21;27;111;19;0;0;3633231;3547305;2349824;17067;0;20;98.1;95.8;63.5;0.5;0.0;0.0
FR;29;2022-05-23;46;50;415;45;0;0;1816637;1768724;1149790;7618;0;9;98.8;96.2;62.5;0.4;0.0;0.0;67;87;507;64;0;0;1784267;1748352;1187064;9463;0;11;95.7;93.8;63.7;0.5;0.0;0.0;114;138;929;109;0;0;3633345;3547443;2350753;17176;0;20;98.1;95.8;63.5;0.5;0.0;0.0
FR;29;2022-05-24;47;57;358;32;0;1;1816684;1768781;1150148;7650;0;10;98.8;96.2;62.6;0.4;0.0;0.0;79;104;547;64;0;0;1784346;1748456;1187611;9527;0;11;95.7;93.8;63.7;0.5;0.0;0.0;126;162;908;97;0;1;3633471;3547605;2351661;17273;0;21;98.1;95.8;63.5;0.5;0.0;0.0
FR;29;2022-05-25;47;65;334;43;0;0;1816731;1768846;1150482;7693;0;10;98.8;96.2;62.6;0.4;0.0;0.0;77;83;419;60;0;0;1784423;1748539;1188030;9587;0;11;95.7;93.8;63.7;0.5;0.0;0.0;127;152;757;103;0;0;3633598;3547757;2352418;17376;0;21;98.1;95.8;63.5;0.5;0.0;0.0
FR;29;2022-05-26;6;16;96;11;0;0;1816737;1768862;1150578;7704;0;10;98.8;96.2;62.6;0.4;0.0;0.0;12;21;117;16;0;0;1784435;1748560;1188147;9603;0;11;95.7;93.8;63.7;0.5;0.0;0.0;18;37;213;27;0;0;3633616;3547794;2352631;17403;0;21;98.1;95.8;63.5;0.5;0.0;0.0
FR;29;2022-05-27;52;51;311;54;0;0;1816789;1768913;1150889;7758;0;10;98.8;96.2;62.6;0.4;0.0;0.0;66;97;427;60;0;0;1784501;1748657;1188574;9663;0;11;95.7;93.8;63.7;0.5;0.0;0.0;119;149;745;116;0;0;3633735;3547943;2353376;17519;0;21;98.1;95.8;63.6;0.5;0.0;0.0
FR;29;2022-05-28;19;28;166;7;0;0;1816808;1768941;1151055;7765;0;10;98.8;96.2;62.6;0.4;0.0;0.0;31;44;190;25;0;0;1784532;1748701;1188764;9688;0;11;95.7;93.8;63.8;0.5;0.0;0.0;50;72;357;32;0;0;3633785;3548015;2353733;17551;0;21;98.1;95.8;63.6;0.5;0.0;0.0
FR;29;2022-05-29;12;9;37;8;0;0;1816820;1768950;1151092;7773;0;10;98.8;96.2;62.6;0.4;0.0;0.0;7;7;62;10;0;0;1784539;1748708;1188826;9698;0;11;95.7;93.8;63.8;0.5;0.0;0.0;19;16;99;18;0;0;3633804;3548031;2353832;17569;0;21;98.1;95.8;63.6;0.5;0.0;0.0
FR;29;2022-05-30;28;52;289;36;0;0;1816848;1769002;1151381;7809;0;10;98.8;96.2;62.6;0.4;0.0;0.0;66;67;398;44;0;0;1784605;1748775;1189224;9742;0;11;95.7;93.8;63.8;0.5;0.0;0.0;94;120;692;80;0;0;3633898;3548151;2354524;17649;0;21;98.1;95.8;63.6;0.5;0.0;0.0
FR;29;2022-05-31;39;55;290;48;0;0;1816887;1769057;1151671;7857;0;10;98.8;96.2;62.6;0.4;0.0;0.0;68;93;468;52;0;0;1784673;1748868;1189692;9794;0;11;95.7;93.8;63.8;0.5;0.0;0.0;108;149;762;100;0;0;3634006;3548300;2355286;17749;0;21;98.1;95.8;63.6;0.5;0.0;0.0
FR;29;2022-06-01;57;84;407;47;0;1;1816944;1769141;1152078;7904;0;11;98.8;96.2;62.7;0.4;0.0;0.0;67;114;533;58;0;0;1784740;1748982;1190225;9852;0;11;95.7;93.8;63.8;0.5;0.0;0.0;126;199;944;105;0;1;3634132;3548499;2356230;17854;0;22;98.1;95.8;63.6;0.5;0.0;0.0
FR;29;2022-06-02;55;59;373;46;0;1;1816999;1769200;1152451;7950;0;12;98.8;96.2;62.7;0.4;0.0;0.0;75;90;500;67;0;0;1784815;1749072;1190725;9919;0;11;95.7;93.8;63.9;0.5;0.0;0.0;130;153;880;113;0;1;3634262;3548652;2357110;17967;0;23;98.1;95.8;63.7;0.5;0.0;0.0
FR;29;2022-06-03;57;67;437;79;0;0;1817056;1769267;1152888;8029;0;12;98.8;96.2;62.7;0.4;0.0;0.0;103;116;554;95;0;2;1784918;1749188;1191279;10014;0;13;95.7;93.8;63.9;0.5;0.0;0.0;160;183;994;174;0;2;3634422;3548835;2358104;18141;0;25;98.2;95.8;63.7;0.5;0.0;0.0
FR;29;2022-06-04;25;25;191;21;0;1;1817081;1769292;1153079;8050;0;13;98.8;96.2;62.7;0.4;0.0;0.0;37;65;236;24;0;0;1784955;1749253;1191515;10038;0;13;95.7;93.8;63.9;0.5;0.0;0.0;62;90;430;46;0;1;3634484;3548925;2358534;18187;0;26;98.2;95.8;63.7;0.5;0.0;0.0
FR;29;2022-06-05;6;16;26;6;0;0;1817087;1769308;1153105;8056;0;13;98.8;96.2;62.7;0.4;0.0;0.0;10;10;52;10;0;0;1784965;1749263;1191567;10048;0;13;95.7;93.8;63.9;0.5;0.0;0.0;16;26;79;16;0;0;3634500;3548951;2358613;18203;0;26;98.2;95.8;63.7;0.5;0.0;0.0
FR;29;2022-06-06;75;83;119;22;0;0;1817162;1769391;1153224;8078;0;13;98.8;96.2;62.7;0.4;0.0;0.0;63;64;126;17;0;0;1785028;1749327;1191693;10065;0;13;95.7;93.8;63.9;0.5;0.0;0.0;139;147;246;39;0;0;3634639;3549098;2358859;18242;0;26;98.2;95.8;63.7;0.5;0.0;0.0
FR;29;2022-06-07;63;67;332;43;0;1;1817225;1769458;1153556;8121;0;14;98.8;96.2;62.7;0.4;0.0;0.0;88;115;444;63;0;0;1785116;1749442;1192137;10128;0;13;95.7;93.8;63.9;0.5;0.0;0.0;154;185;784;108;0;1;3634793;3549283;2359643;18350;0;27;98.2;95.9;63.7;0.5;0.0;0.0
FR;29;2022-06-08;36;51;289;50;0;0;1817261;1769509;1153845;8171;0;14;98.8;96.3;62.8;0.4;0.0;0.0;64;79;411;61;0;1;1785180;1749521;1192548;10189;0;14;95.7;93.8;64.0;0.5;0.0;0.0;103;132;704;111;0;1;3634896;3549415;2360347;18461;0;28;98.2;95.9;63.7;0.5;0.0;0.0
FR;29;2022-06-09;46;53;350;53;0;0;1817307;1769562;1154195;8224;0;14;98.9;96.3;62.8;0.4;0.0;0.0;60;84;490;55;0;0;1785240;1749605;1193038;10244;0;14;95.8;93.8;64.0;0.5;0.0;0.0;109;140;847;108;0;0;3635005;3549555;2361194;18569;0;28;98.2;95.9;63.8;0.5;0.0;0.0
FR;29;2022-06-10;50;86;399;45;0;0;1817357;1769648;1154594;8269;0;14;98.9;96.3;62.8;0.4;0.0;0.0;83;130;564;68;0;0;1785323;1749735;1193602;10312;0;14;95.8;93.8;64.0;0.6;0.0;0.0;137;217;967;116;0;0;3635142;3549772;2362161;18685;0;28;98.2;95.9;63.8;0.5;0.0;0.0
FR;29;2022-06-11;29;27;213;23;0;0;1817386;1769675;1154807;8292;0;14;98.9;96.3;62.8;0.5;0.0;0.0;31;48;255;28;0;0;1785354;1749783;1193857;10340;0;14;95.8;93.9;64.0;0.6;0.0;0.0;63;77;472;51;0;0;3635205;3549849;2362633;18736;0;28;98.2;95.9;63.8;0.5;0.0;0.0
FR;29;2022-06-12;0;8;69;8;0;0;1817386;1769683;1154876;8300;0;14;98.9;96.3;62.8;0.5;0.0;0.0;10;11;80;13;0;0;1785364;1749794;1193937;10353;0;14;95.8;93.9;64.0;0.6;0.0;0.0;10;19;150;21;0;0;3635215;3549868;2362783;18757;0;28;98.2;95.9;63.8;0.5;0.0;0.0
FR;29;2022-06-13;46;62;251;39;0;0;1817432;1769745;1155127;8339;0;14;98.9;96.3;62.8;0.5;0.0;0.0;79;81;347;49;0;1;1785443;1749875;1194284;10402;0;15;95.8;93.9;64.1;0.6;0.0;0.0;126;143;600;88;0;1;3635341;3550011;2363383;18845;0;29;98.2;95.9;63.8;0.5;0.0;0.0
FR;29;2022-06-14;46;53;322;35;0;0;1817478;1769798;1155449;8374;0;14;98.9;96.3;62.8;0.5;0.0;0.0;69;88;434;51;0;0;1785512;1749963;1194718;10453;0;15;95.8;93.9;64.1;0.6;0.0;0.0;118;142;760;86;0;0;3635459;3550153;2364143;18931;0;29;98.2;95.9;63.8;0.5;0.0;0.0
FR;29;2022-06-15;44;65;333;38;0;0;1817522;1769863;1155782;8412;0;14;98.9;96.3;62.9;0.5;0.0;0.0;48;84;393;59;0;0;1785560;1750047;1195111;10512;0;15;95.8;93.9;64.1;0.6;0.0;0.0;96;151;734;99;0;0;3635555;3550304;2364877;19030;0;29;98.2;95.9;63.9;0.5;0.0;0.0
FR;29;2022-06-16;51;52;289;38;0;0;1817573;1769915;1156071;8450;0;14;98.9;96.3;62.9;0.5;0.0;0.0;71;66;392;47;0;0;1785631;1750113;1195503;10559;0;15;95.8;93.9;64.1;0.6;0.0;0.0;122;119;686;85;0;0;3635677;3550423;2365563;19115;0;29;98.2;95.9;63.9;0.5;0.0;0.0
FR;29;2022-06-17;56;66;386;52;0;0;1817629;1769981;1156457;8502;0;14;98.9;96.3;62.9;0.5;0.0;0.0;77;87;497;69;0;2;1785708;1750200;1196000;10628;0;17;95.8;93.9;64.1;0.6;0.0;0.0;137;155;893;121;0;2;3635814;3550578;2366456;19236;0;31;98.2;95.9;63.9;0.5;0.0;0.0
FR;29;2022-06-18;12;21;152;24;0;0;1817641;1770002;1156609;8526;0;14;98.9;96.3;62.9;0.5;0.0;0.0;38;32;195;25;0;0;1785746;1750232;1196195;10653;0;17;95.8;93.9;64.2;0.6;0.0;0.0;50;53;350;49;0;0;3635864;3550631;2366806;19285;0;31;98.2;95.9;63.9;0.5;0.0;0.0
FR;29;2022-06-19;6;10;55;10;0;0;1817647;1770012;1156664;8536;0;14;98.9;96.3;62.9;0.5;0.0;0.0;7;7;70;10;0;0;1785753;1750239;1196265;10663;0;17;95.8;93.9;64.2;0.6;0.0;0.0;13;17;125;20;0;0;3635877;3550648;2366931;19305;0;31;98.2;95.9;63.9;0.5;0.0;0.0
FR;29;2022-06-20;31;38;351;43;0;1;1817678;1770050;1157015;8579;0;15;98.9;96.3;62.9;0.5;0.0;0.0;55;52;415;60;0;0;1785808;1750291;1196680;10723;0;17;95.8;93.9;64.2;0.6;0.0;0.0;88;92;773;104;0;1;3635965;3550740;2367704;19409;0;32;98.2;95.9;63.9;0.5;0.0;0.0
FR;29;2022-06-21;45;39;273;27;0;1;1817723;1770089;1157288;8606;0;16;98.9;96.3;63.0;0.5;0.0;0.0;60;73;388;49;0;1;1785868;1750364;1197068;10772;0;18;95.8;93.9;64.2;0.6;0.0;0.0;107;112;664;77;0;2;3636072;3550852;2368368;19486;0;34;98.2;95.9;64.0;0.5;0.0;0.0
FR;29;2022-06-22;38;39;250;45;0;0;1817761;1770128;1157538;8651;0;16;98.9;96.3;63.0;0.5;0.0;0.0;48;52;338;56;0;0;1785916;1750416;1197406;10828;0;18;95.8;93.9;64.2;0.6;0.0;0.0;86;91;594;102;0;0;3636158;3550943;2368962;19588;0;34;98.2;95.9;64.0;0.5;0.0;0.0
FR;29;2022-06-23;37;41;255;48;0;0;1817798;1770169;1157793;8699;0;16;98.9;96.3;63.0;0.5;0.0;0.0;49;68;356;55;0;1;1785965;1750484;1197762;10883;0;19;95.8;93.9;64.2;0.6;0.0;0.0;86;110;620;104;0;1;3636244;3551053;2369582;19692;0;35;98.2;95.9;64.0;0.5;0.0;0.0
FR;29;2022-06-24;55;51;319;56;0;1;1817853;1770220;1158112;8755;0;17;98.9;96.3;63.0;0.5;0.0;0.0;72;85;478;63;0;0;1786037;1750569;1198240;10946;0;19;95.8;93.9;64.3;0.6;0.0;0.0;130;137;802;119;0;1;3636374;3551190;2370384;19811;0;36;98.2;95.9;64.0;0.5;0.0;0.0
FR;29;2022-06-25;33;32;209;30;0;2;1817886;1770252;1158321;8785;0;19;98.9;96.3;63.0;0.5;0.0;0.0;37;38;227;49;0;0;1786074;1750607;1198467;10995;0;19;95.8;93.9;64.3;0.6;0.0;0.0;70;71;442;79;0;2;3636444;3551261;2370826;19890;0;38;98.2;95.9;64.0;0.5;0.0;0.0
FR;29;2022-06-26;5;8;76;18;0;0;1817891;1770260;1158397;8803;0;19;98.9;96.3;63.0;0.5;0.0;0.0;10;14;114;19;0;0;1786084;1750621;1198581;11014;0;19;95.8;93.9;64.3;0.6;0.0;0.0;15;22;190;37;0;0;3636459;3551283;2371016;19927;0;38;98.2;95.9;64.0;0.5;0.0;0.0
FR;29;2022-06-27;33;29;327;45;0;0;1817924;1770289;1158724;8848;0;19;98.9;96.3;63.0;0.5;0.0;0.0;68;59;426;69;0;1;1786152;1750680;1199007;11083;0;20;95.8;93.9;64.3;0.6;0.0;0.0;101;88;754;115;0;1;3636560;3551371;2371770;20042;0;39;98.2;95.9;64.1;0.5;0.0;0.0
FR;29;2022-06-28;31;36;340;65;0;0;1817955;1770325;1159064;8913;0;19;98.9;96.3;63.0;0.5;0.0;0.0;55;75;459;87;0;2;1786207;1750755;1199466;11170;0;22;95.8;93.9;64.3;0.6;0.0;0.0;89;113;804;153;0;2;3636649;3551484;2372574;20195;0;41;98.2;95.9;64.1;0.5;0.0;0.0
FR;29;2022-06-29;37;36;285;66;0;0;1817992;1770361;1159349;8979;0;19;98.9;96.3;63.1;0.5;0.0;0.0;56;50;408;79;0;0;1786263;1750805;1199874;11249;0;22;95.8;93.9;64.4;0.6;0.0;0.0;95;87;700;145;0;0;3636744;3551571;2373274;20340;0;41;98.2;95.9;64.1;0.5;0.0;0.0
FR;29;2022-06-30;30;56;312;63;0;0;1818022;1770417;1159661;9042;0;19;98.9;96.3;63.1;0.5;0.0;0.0;56;57;416;95;0;0;1786319;1750862;1200290;11344;0;22;95.8;93.9;64.4;0.6;0.0;0.0;86;113;729;158;0;0;3636830;3551684;2374003;20498;0;41;98.2;95.9;64.1;0.6;0.0;0.0
FR;29;2022-07-01;61;75;622;108;0;1;1818083;1770492;1160283;9150;0;20;98.9;96.3;63.1;0.5;0.0;0.0;87;122;768;135;0;1;1786406;1750984;1201058;11479;0;23;95.8;93.9;64.4;0.6;0.0;0.0;148;198;1399;244;0;2;3636978;3551882;2375402;20742;0;43;98.2;95.9;64.2;0.6;0.0;0.0
FR;29;2022-07-02;24;27;234;40;0;1;1818107;1770519;1160517;9190;0;21;98.9;96.3;63.1;0.5;0.0;0.0;38;33;303;66;0;1;1786444;1751017;1201361;11545;0;24;95.8;93.9;64.4;0.6;0.0;0.0;62;60;543;106;0;2;3637040;3551942;2375945;20848;0;45;98.2;95.9;64.2;0.6;0.0;0.0
FR;29;2022-07-03;8;9;80;18;0;0;1818115;1770528;1160597;9208;0;21;98.9;96.3;63.1;0.5;0.0;0.0;15;14;108;25;0;0;1786459;1751031;1201469;11570;0;24;95.8;93.9;64.4;0.6;0.0;0.0;24;24;189;44;0;0;3637064;3551966;2376134;20892;0;45;98.2;95.9;64.2;0.6;0.0;0.0
FR;29;2022-07-04;101;115;473;95;0;1;1818216;1770643;1161070;9303;0;22;98.9;96.3;63.2;0.5;0.0;0.0;100;139;517;109;0;1;1786559;1751170;1201986;11679;0;25;95.8;93.9;64.5;0.6;0.0;0.0;202;256;991;206;0;2;3637266;3552222;2377125;21098;0;47;98.2;95.9;64.2;0.6;0.0;0.0
FR;29;2022-07-05;43;62;442;97;0;1;1818259;1770705;1161512;9400;0;23;98.9;96.3;63.2;0.5;0.0;0.0;77;81;561;132;0;1;1786636;1751251;1202547;11811;0;26;95.8;93.9;64.5;0.6;0.0;0.0;125;144;1010;230;0;2;3637391;3552366;2378135;21328;0;49;98.2;95.9;64.2;0.6;0.0;0.0
FR;29;2022-07-06;44;51;369;76;0;0;1818303;1770756;1161881;9476;0;23;98.9;96.3;63.2;0.5;0.0;0.0;66;70;504;116;0;1;1786702;1751321;1203051;11927;0;27;95.8;93.9;64.5;0.6;0.0;0.0;112;123;882;193;0;1;3637503;3552489;2379017;21521;0;50;98.2;95.9;64.2;0.6;0.0;0.0
FR;29;2022-07-07;50;42;394;110;0;0;1818353;1770798;1162275;9586;0;23;98.9;96.3;63.2;0.5;0.0;0.0;62;78;522;111;0;0;1786764;1751399;1203573;12038;0;27;95.8;93.9;64.6;0.6;0.0;0.0;112;122;926;221;0;0;3637615;3552611;2379943;21742;0;50;98.2;95.9;64.3;0.6;0.0;0.0
FR;29;2022-07-08;41;51;461;108;0;0;1818394;1770849;1162736;9694;0;23;98.9;96.3;63.2;0.5;0.0;0.0;63;76;551;161;0;2;1786827;1751475;1204124;12199;0;29;95.8;93.9;64.6;0.7;0.0;0.0;107;128;1023;271;0;2;3637722;3552739;2380966;22013;0;52;98.2;95.9;64.3;0.6;0.0;0.0
FR;29;2022-07-09;30;29;220;54;0;3;1818424;1770878;1162956;9748;0;26;98.9;96.3;63.3;0.5;0.0;0.0;32;34;286;81;0;0;1786859;1751509;1204410;12280;0;29;95.8;93.9;64.6;0.7;0.0;0.0;64;65;509;136;0;3;3637786;3552804;2381475;22149;0;55;98.2;95.9;64.3;0.6;0.0;0.0
FR;29;2022-07-10;6;23;96;26;0;0;1818430;1770901;1163052;9774;0;26;98.9;96.3;63.3;0.5;0.0;0.0;7;20;113;35;0;2;1786866;1751529;1204523;12315;0;31;95.8;93.9;64.6;0.7;0.0;0.0;13;43;211;62;0;2;3637799;3552847;2381686;22211;0;57;98.2;95.9;64.3;0.6;0.0;0.0
FR;29;2022-07-11;30;46;414;111;0;0;1818460;1770947;1163466;9885;0;26;98.9;96.3;63.3;0.5;0.0;0.0;62;64;499;114;0;1;1786928;1751593;1205022;12429;0;32;95.8;93.9;64.6;0.7;0.0;0.0;93;111;920;225;0;1;3637892;3552958;2382606;22436;0;58;98.2;96.0;64.3;0.6;0.0;0.0
FR;29;2022-07-12;64;50;425;115;0;1;1818524;1770997;1163891;10000;0;27;98.9;96.3;63.3;0.5;0.0;0.0;73;75;584;138;0;2;1787001;1751668;1205606;12567;0;34;95.8;94.0;64.7;0.7;0.0;0.0;140;126;1017;253;0;3;3638032;3553084;2383623;22689;0;61;98.2;96.0;64.4;0.6;0.0;0.0
FR;29;2022-07-13;62;51;381;103;0;1;1818586;1771048;1164272;10103;0;28;98.9;96.3;63.3;0.5;0.0;0.0;71;67;530;127;0;1;1787072;1751735;1206136;12694;0;35;95.9;94.0;64.7;0.7;0.0;0.0;136;119;916;231;0;2;3638168;3553203;2384539;22920;0;63;98.3;96.0;64.4;0.6;0.0;0.0
FR;29;2022-07-14;6;13;114;28;0;0;1818592;1771061;1164386;10131;0;28;98.9;96.3;63.3;0.6;0.0;0.0;12;15;82;19;0;2;1787084;1751750;1206218;12713;0;37;95.9;94.0;64.7;0.7;0.0;0.0;18;28;197;47;0;2;3638186;3553231;2384736;22967;0;65;98.3;96.0;64.4;0.6;0.0;0.0
FR;29;2022-07-15;73;50;432;104;0;0;1818665;1771111;1164818;10235;0;28;98.9;96.3;63.4;0.6;0.0;0.0;84;77;497;128;0;1;1787168;1751827;1206715;12841;0;38;95.9;94.0;64.7;0.7;0.0;0.0;159;128;936;234;0;1;3638345;3553359;2385672;23201;0;66;98.3;96.0;64.4;0.6;0.0;0.0
FR;29;2022-07-16;27;27;194;52;0;0;1818692;1771138;1165012;10287;0;28;98.9;96.3;63.4;0.6;0.0;0.0;24;28;216;66;0;0;1787192;1751855;1206931;12907;0;38;95.9;94.0;64.7;0.7;0.0;0.0;51;55;414;118;0;0;3638396;3553414;2386086;23319;0;66;98.3;96.0;64.4;0.6;0.0;0.0
FR;29;2022-07-17;9;15;86;19;0;0;1818701;1771153;1165098;10306;0;28;98.9;96.3;63.4;0.6;0.0;0.0;13;13;85;19;0;0;1787205;1751868;1207016;12926;0;38;95.9;94.0;64.7;0.7;0.0;0.0;22;29;174;38;0;0;3638418;3553443;2386260;23357;0;66;98.3;96.0;64.4;0.6;0.0;0.0
FR;29;2022-07-18;41;58;412;82;0;0;1818742;1771211;1165510;10388;0;28;98.9;96.3;63.4;0.6;0.0;0.0;63;82;478;119;0;0;1787268;1751950;1207494;13045;0;38;95.9;94.0;64.8;0.7;0.0;0.0;105;140;894;201;0;0;3638523;3553583;2387154;23558;0;66;98.3;96.0;64.5;0.6;0.0;0.0
FR;29;2022-07-19;41;51;375;108;0;1;1818783;1771262;1165885;10496;0;29;98.9;96.3;63.4;0.6;0.0;0.0;68;55;479;153;0;1;1787336;1752005;1207973;13198;0;39;95.9;94.0;64.8;0.7;0.0;0.0;111;107;864;262;0;2;3638634;3553690;2388018;23820;0;68;98.3;96.0;64.5;0.6;0.0;0.0
FR;29;2022-07-20;43;41;376;82;0;2;1818826;1771303;1166261;10578;0;31;98.9;96.3;63.4;0.6;0.0;0.0;68;51;427;120;0;0;1787404;1752056;1208400;13318;0;39;95.9;94.0;64.8;0.7;0.0;0.0;115;92;811;202;0;2;3638749;3553782;2388829;24022;0;70;98.3;96.0;64.5;0.6;0.0;0.0
FR;29;2022-07-21;30;41;324;114;0;0;1818856;1771344;1166585;10692;0;31;98.9;96.4;63.5;0.6;0.0;0.0;61;55;398;134;0;1;1787465;1752111;1208798;13452;0;40;95.9;94.0;64.8;0.7;0.0;0.0;94;98;727;250;0;1;3638843;3553880;2389556;24272;0;71;98.3;96.0;64.5;0.7;0.0;0.0
FR;29;2022-07-22;50;52;360;133;0;1;1818906;1771396;1166945;10825;0;32;98.9;96.4;63.5;0.6;0.0;0.0;57;77;494;174;0;0;1787522;1752188;1209292;13626;0;40;95.9;94.0;64.9;0.7;0.0;0.0;109;131;860;309;0;1;3638952;3554011;2390416;24581;0;72;98.3;96.0;64.6;0.7;0.0;0.0
FR;29;2022-07-23;22;27;199;70;0;0;1818928;1771423;1167144;10895;0;32;98.9;96.4;63.5;0.6;0.0;0.0;27;33;238;78;0;0;1787549;1752221;1209530;13704;0;40;95.9;94.0;64.9;0.7;0.0;0.0;51;60;441;149;0;0;3639003;3554071;2390857;24730;0;72;98.3;96.0;64.6;0.7;0.0;0.0
FR;29;2022-07-24;6;4;66;25;0;0;1818934;1771427;1167210;10920;0;32;98.9;96.4;63.5;0.6;0.0;0.0;10;13;77;17;0;0;1787559;1752234;1209607;13721;0;40;95.9;94.0;64.9;0.7;0.0;0.0;17;18;146;43;0;0;3639020;3554089;2391003;24773;0;72;98.3;96.0;64.6;0.7;0.0;0.0
FR;29;2022-07-25;39;54;273;102;0;1;1818973;1771481;1167483;11022;0;33;98.9;96.4;63.5;0.6;0.0;0.0;59;51;383;122;0;2;1787618;1752285;1209990;13843;0;42;95.9;94.0;64.9;0.7;0.0;0.0;101;106;661;225;0;3;3639121;3554195;2391664;24998;0;75;98.3;96.0;64.6;0.7;0.0;0.0
